PolicyID,State,CoverageGap,CreditScore,Age,NumberOfVehicles,NewestVehicleAge,PriorAccidentCount,ZipCode,TimeInsured,ClaimAmount,ClaimFlag
45650,CA,No Gap,565,35,2,0,0,10395,0.0931507,0,0
45651,NY,No Gap,643,32,2,4,0,57626,0.2082192,0,0
45652,CA,No Gap,426,65,1,16,0,53431,0.1287671,0,0
45653,TX,Large Gap,444,35,1,8,0,10470,0.2191781,0,0
45654,CA,Small Gap,659,70,1,0,0,89143,1,0,0
45655,CA,No Gap,466,42,2,7,0,85639,1,0,0
45656,CA,No Gap,510,47,1,10,0,53543,0.4767123,0,0
45657,CA,Large Gap,559,47,3,1,2,83935,1,0,0
45658,VA,Large Gap,982,25,1,15,0,83073,1,0,0
45659,VA,Large Gap,557,22,1,4,1,65135,0.3808219,0,0
45660,CA,No Gap,958,22,1,7,1,95190,0.460274,0,0
45661,FL,Small Gap,645,22,1,7,1,95230,0.7123288,1400,1
45662,VA,Large Gap,487,65,2,7,0,63651,0.460274,0,0
45663,NY,Large Gap,772,22,3,1,3,85649,0.830137,0,0
45664,CA,Large Gap,556,57,3,12,0,93352,1,4900,1
45665,CA,Large Gap,601,53,3,3,0,93352,1,0,0
45666,TX,No Gap,589,23,2,2,2,56322,1,0,0
45667,CA,Large Gap,668,34,1,5,0,66662,1,0,0
45668,VA,Large Gap,615,48,3,1,1,52083,0.2191781,0,0
45669,TX,No Gap,691,37,1,3,0,61161,1,0,0
45670,VA,Large Gap,587,50,1,13,0,10413,0.1315068,0,0
45671,NY,Small Gap,732,44,2,5,0,59255,0.1260274,0,0
45672,VA,Large Gap,518,35,1,3,0,10299,NA,0,0
45673,CA,No Gap,371,19,2,11,0,86944,0.4986301,0,0
45674,CA,No Gap,648,27,2,10,0,98398,1,0,0
45675,CA,Large Gap,492,42,2,1,0,10044,1,0,0
45676,NY,Small Gap,568,68,1,3,0,60398,1,0,0
45677,NY,Small Gap,706,29,1,4,2,62038,0.109589,0,0
45678,CA,No Gap,399,52,2,5,0,98875,1,0,0
45679,CA,No Gap,438,36,1,4,0,72593,0.460274,0,0
45680,VA,Large Gap,675,36,1,4,1,67760,0.8821918,2500,1
45681,VA,Large Gap,551,25,1,0,0,94813,0.1315068,0,0
45682,WV,Large Gap,414,32,1,10,0,78651,0.3041096,0,0
45683,NY,No Gap,426,70,1,5,0,57626,1,0,0
45684,CA,Large Gap,489,41,2,5,0,82232,0.3808219,0,0
45685,CA,No Gap,478,57,2,15,0,53431,0.5616438,700,1
45686,CA,No Gap,433,51,2,13,0,53431,0.3534247,0,0
45687,CA,No Gap,680,42,3,5,0,58309,0.460274,0,0
45688,TX,Large Gap,732,50,1,3,1,58411,0.1315068,0,1
45689,WV,No Gap,714,38,2,6,0,80445,0.3342466,0,0
45690,VA,Large Gap,542,33,1,9,0,82181,1,0,0
45691,VA,Large Gap,657,48,1,15,1,76050,0.1287671,0,0
45692,NY,Large Gap,919,20,1,20,0,89427,0.2082192,0,0
45693,FL,No Gap,555,50,3,0,0,98973,0.1643836,0,0
45694,NY,Large Gap,441,43,3,0,0,79519,0.3013699,0,0
45695,NY,Large Gap,599,49,3,11,0,79519,0.3013699,500,1
45696,WV,No Gap,618,56,1,19,0,88995,1,0,0
45697,WV,Small Gap,598,51,2,13,0,65259,0.2465753,0,0
45698,CA,Large Gap,448,54,2,5,0,79105,1,0,0
45699,CA,Large Gap,707,32,1,4,0,52083,0.2082192,0,0
45700,VA,Large Gap,671,70,1,5,0,78951,1,0,0
45701,CA,No Gap,765,32,1,6,0,49751,0.8410959,0,0
45702,WV,Large Gap,859,60,1,10,3,59154,0.430137,0,0
45703,CA,Large Gap,621,45,1,5,0,94690,0.6383562,0,0
45704,NY,No Gap,580,64,1,24,0,77031,0.4356164,0,0
45705,WV,No Gap,591,27,1,6,0,10413,0.8794521,0,0
45706,TX,No Gap,813,34,1,0,0,75465,0.0931507,0,0
45707,WV,No Gap,705,39,1,4,0,46958,1,0,0
45708,VA,Large Gap,732,31,2,1,0,91138,0.6273973,0,0
45709,FL,Small Gap,701,39,1,3,2,87732,0.0383562,0,0
45710,CA,Large Gap,587,68,1,10,0,10572,0.1479452,0,0
45711,NY,Large Gap,913,57,1,0,1,98875,0.2082192,0,0
45712,NY,Large Gap,509,45,2,5,0,10457,1,0,0
45713,CA,No Gap,369,59,3,3,1,65109,1,0,0
45714,NY,No Gap,489,59,3,6,0,55544,1,0,0
45715,TX,No Gap,567,31,2,13,0,46434,0.1150685,0,0
45716,FL,No Gap,459,25,1,4,0,85989,0.3780822,0,0
45717,WV,Large Gap,634,53,1,11,0,88509,0.2958904,0,0
45718,CA,No Gap,474,36,3,0,1,61247,1,0,0
45719,CA,Small Gap,469,28,1,17,0,59739,0.5506849,0,0
45720,CA,Large Gap,594,49,1,9,1,60755,0.8410959,0,0
45721,VA,Large Gap,696,23,1,0,0,54501,0.5506849,0,0
45722,VA,Large Gap,532,61,1,12,1,10044,0.2082192,0,0
45723,TX,No Gap,404,71,2,5,0,99718,NA,0,0
45724,TX,Large Gap,423,32,1,2,0,71341,0.660274,3500,1
45725,CA,Large Gap,651,42,2,3,1,93812,0.1287671,0,0
45726,WV,No Gap,631,20,1,0,0,89143,1,0,0
45727,WV,No Gap,365,72,1,12,0,64459,1,0,0
45728,NY,No Gap,614,53,1,7,2,77589,0.1150685,0,0
45729,CA,No Gap,446,57,3,8,3,48439,0.0712329,0,0
45730,CA,No Gap,726,34,1,10,0,95604,1,0,0
45731,CA,No Gap,517,35,3,0,0,72593,NA,0,0
45732,NY,Large Gap,437,26,3,1,2,95436,1,0,0
45733,CA,Large Gap,385,59,2,2,0,69758,0.2082192,0,0
45734,TX,No Gap,535,28,1,7,0,78514,0.3808219,0,0
45735,NY,Large Gap,622,54,1,12,0,76050,0.3013699,0,0
45736,FL,No Gap,655,33,1,11,0,61497,0.2273973,0,0
45737,TX,Small Gap,499,38,1,2,0,95934,0.1506849,0,0
45738,VA,Large Gap,641,54,1,1,0,48149,1,0,0
45739,WV,Small Gap,593,40,3,0,1,88509,0.9972603,800,1
45740,WV,Small Gap,724,36,3,0,0,88509,1,0,0
45741,NY,No Gap,611,19,1,7,0,87762,1,0,0
45742,TX,No Gap,609,29,1,16,0,94686,0.2082192,0,0
45743,CA,Small Gap,847,18,1,1,0,99493,0.3013699,0,0
45744,TX,No Gap,436,58,1,6,0,57626,0.4986301,0,0
45745,TX,Large Gap,891,36,2,3,1,81324,0.2082192,0,0
45746,CA,Large Gap,488,35,2,5,0,76613,1,0,0
45747,CA,Small Gap,660,23,1,11,0,52083,1,0,0
45748,TX,No Gap,416,32,2,4,0,93625,0.4821918,0,0
45749,CA,No Gap,513,60,1,12,0,57463,0.3780822,0,0
45750,CA,Small Gap,565,39,1,2,1,99763,0.6273973,0,0
45751,VA,Large Gap,742,24,1,6,2,88637,1,0,0
45752,CA,No Gap,631,20,2,0,3,93661,0.5013699,0,0
45753,CA,Large Gap,588,22,1,3,0,50747,0.0821918,0,0
45754,TX,No Gap,516,70,1,10,3,72981,1,1300,1
45755,CA,No Gap,541,45,1,15,0,10186,1,0,0
45756,VA,Large Gap,524,29,1,31,0,63124,NA,0,0
45757,WV,No Gap,372,68,1,18,0,99988,0.1726027,0,0
45758,VA,Large Gap,710,28,1,12,0,83735,0.6164384,0,0
45759,NY,No Gap,563,43,1,4,1,85067,1,0,0
45760,CA,No Gap,486,39,3,0,0,61315,1,0,0
45761,CA,No Gap,608,44,3,3,0,61315,1,0,1
45762,WV,Large Gap,521,38,1,3,0,61161,0.8794521,0,0
45763,CA,Large Gap,418,40,2,10,0,54501,1,0,0
45764,VA,Large Gap,731,35,1,16,1,89453,0.1479452,0,0
45765,FL,No Gap,NA,19,1,10,0,10470,0.3041096,0,0
45766,WV,Large Gap,696,44,1,2,0,99214,0.3780822,0,0
45767,CA,Large Gap,571,50,2,7,0,61016,0.3780822,0,0
45768,WV,No Gap,495,32,1,21,1,86740,0.2575342,0,0
45769,CA,Large Gap,405,45,3,9,0,61129,0.3780822,0,0
45770,NY,No Gap,893,29,1,7,1,57398,0.1178082,0,0
45771,CA,No Gap,587,51,1,7,1,90798,1,0,0
45772,NY,Large Gap,NA,31,1,12,0,71227,0.109589,0,0
45773,VA,Large Gap,501,24,1,23,1,83615,0.0547945,0,0
45774,VA,Large Gap,480,44,1,3,0,59964,0.4739726,0,0
45775,TX,Small Gap,567,29,2,9,1,79415,0.4136986,0,0
45776,VA,Large Gap,973,27,1,12,0,52083,0.1123288,0,0
45777,VA,Large Gap,814,37,1,0,0,92415,0.3780822,0,0
45778,VA,Large Gap,789,24,1,4,1,10146,NA,0,0
45779,CA,Large Gap,683,39,3,5,0,47114,0.1287671,0,0
45780,FL,No Gap,559,49,3,10,0,63124,0.1287671,0,0
45781,VA,No Gap,472,49,1,5,2,89816,NA,0,0
45782,WV,No Gap,428,24,2,0,0,75542,1,0,0
45783,VA,Large Gap,754,32,1,21,0,83073,0.139726,0,0
45784,CA,Large Gap,451,58,1,1,0,94511,0.5123288,0,0
45785,TX,No Gap,750,26,1,7,3,62196,1,0,0
45786,CA,No Gap,527,55,3,1,0,97427,1,0,0
45787,CA,Large Gap,881,29,1,16,1,81324,0.169863,0,0
45788,VA,Large Gap,434,23,2,10,0,75588,1,0,0
45789,FL,Small Gap,485,25,1,7,0,10659,1,0,0
45790,WV,Large Gap,586,19,2,1,1,89816,1,0,0
45791,CA,Large Gap,636,35,2,9,0,80656,0.1945205,0,0
45792,TX,Small Gap,700,36,1,7,1,82402,1,0,0
45793,TX,Large Gap,568,39,1,4,0,76573,1,0,0
45794,NY,No Gap,629,24,1,12,0,81840,1,0,0
45795,VA,Large Gap,759,27,1,13,1,75465,NA,0,0
45796,TX,No Gap,741,36,1,16,0,84334,0.0821918,0,0
45797,CA,No Gap,504,29,1,8,0,10640,0.1013699,0,0
45798,CA,No Gap,695,39,1,1,0,59414,1,0,0
45799,WV,No Gap,639,32,1,4,0,87733,0.6547945,0,0
45800,VA,No Gap,677,24,1,6,1,65609,0.8794521,0,0
45801,TX,No Gap,601,40,1,15,0,47389,0.3013699,0,0
45802,NY,No Gap,732,52,1,0,0,47647,1,0,0
45803,WV,Large Gap,851,33,1,5,1,77031,NA,0,0
45804,VA,Large Gap,671,25,1,26,0,84239,0.4356164,0,0
45805,CA,No Gap,503,71,1,7,0,70393,0.4273973,0,0
45806,WV,No Gap,547,40,1,0,0,10545,0.1315068,0,0
45807,CA,No Gap,569,60,3,9,0,70834,NA,0,0
45808,TX,No Gap,648,44,3,0,2,91962,0.5178082,0,0
45809,FL,Small Gap,455,42,1,21,0,71755,0.2082192,0,0
45810,CA,Small Gap,582,61,1,13,0,93065,0.1205479,0,0
45811,CA,No Gap,604,63,2,0,0,95934,1,0,0
45812,VA,No Gap,716,24,1,14,1,87429,0.3917808,1600,1
45813,VA,Large Gap,565,25,1,3,0,75606,0.3013699,0,0
45814,CA,Large Gap,574,47,2,0,3,99734,0.5589041,0,0
45815,VA,Large Gap,643,32,1,2,0,10754,0.8054795,0,0
45816,TX,No Gap,527,40,1,0,0,57970,0.1972603,0,0
45817,CA,Large Gap,586,26,1,1,0,49051,0.509589,0,0
45818,CA,No Gap,606,47,3,6,0,53501,1,0,0
45819,CA,Large Gap,638,41,1,14,0,86469,0.4684932,32300,1
45820,CA,Large Gap,476,65,1,11,0,67098,1,0,0
45821,CA,Large Gap,728,32,1,17,1,66521,0.2082192,0,0
45822,VA,Large Gap,727,29,1,11,1,60192,0.1452055,0,0
45823,TX,Small Gap,500,35,2,2,1,73457,0.0219178,0,0
45824,CA,Large Gap,522,26,1,8,0,45851,0.6958904,0,0
45825,WV,No Gap,665,44,1,8,0,78660,1,0,0
45826,CA,No Gap,414,27,1,11,0,63769,1,0,0
45827,CA,Large Gap,767,38,1,19,0,98875,0.6273973,0,0
45828,WV,Small Gap,577,21,1,11,0,52083,0.5479452,0,0
45829,CA,Large Gap,801,17,2,5,1,82235,1,0,1
45830,CA,Large Gap,639,19,2,14,1,82235,1,0,0
45831,CA,Large Gap,585,35,1,8,0,10310,1,0,0
45832,VA,Large Gap,689,44,3,1,0,59414,0.1452055,0,0
45833,CA,Large Gap,614,31,2,10,1,75416,0.8054795,0,0
45834,FL,No Gap,375,39,2,5,2,98215,0.0876712,0,0
45835,NY,No Gap,658,51,2,7,0,76456,NA,0,0
45836,CA,Large Gap,680,41,2,9,1,10393,1,0,0
45837,VA,Large Gap,443,43,1,4,0,76263,0.1452055,0,0
45838,CA,No Gap,574,18,1,10,0,58309,0.1260274,0,0
45839,WV,No Gap,922,21,1,1,0,74106,1,0,0
45840,CA,No Gap,NA,22,1,8,0,69601,0.509589,0,0
45841,TX,Small Gap,508,42,2,5,3,64959,0.1260274,0,0
45842,NY,No Gap,667,70,2,16,0,61711,1,1200,1
45843,NY,No Gap,643,70,2,0,0,61711,1,0,0
45844,CA,No Gap,762,18,1,14,0,61004,1,0,0
45845,VA,Large Gap,725,30,1,2,0,77589,0.1479452,0,0
45846,CA,Large Gap,529,36,1,15,0,80929,1,0,0
45847,TX,No Gap,496,46,2,5,1,65451,1,0,0
45848,WV,Large Gap,697,35,2,24,0,93358,0.5287671,0,0
45849,CA,No Gap,376,65,2,1,0,61629,1,0,0
45850,NY,No Gap,609,37,1,3,0,10108,1,0,0
45851,NY,Small Gap,676,60,2,11,0,74728,0.5287671,0,0
45852,VA,Large Gap,401,26,2,1,0,63183,0.7890411,0,0
45853,VA,Large Gap,618,29,1,0,0,56518,1,0,0
45854,CA,Small Gap,698,60,2,9,2,56504,1,0,0
45855,CA,No Gap,430,45,2,7,2,84430,1,0,0
45856,VA,Large Gap,610,35,1,2,1,69601,0.0027397,0,0
45857,CA,Large Gap,417,32,1,12,0,10240,0.1260274,0,0
45858,TX,No Gap,672,52,1,8,0,99816,1,0,0
45859,TX,Large Gap,385,25,2,4,0,54522,0.1315068,0,0
45860,VA,Large Gap,719,48,1,6,1,76301,1,0,0
45861,NY,Small Gap,528,70,1,8,0,81166,NA,0,0
45862,CA,No Gap,635,33,1,1,0,52568,0.2219178,0,0
45863,CA,No Gap,414,29,1,8,1,66555,1,0,0
45864,CA,No Gap,431,51,2,6,0,87732,0.1260274,0,0
45865,TX,No Gap,628,32,1,4,0,54381,0.1260274,0,0
45866,NY,Large Gap,677,26,1,3,0,10213,NA,0,0
45867,WV,No Gap,440,43,1,21,0,56274,0.1260274,0,0
45868,CA,No Gap,596,27,1,1,0,94569,1,0,0
45869,CA,Large Gap,883,24,1,11,0,10487,0.2986301,0,0
45870,VA,Large Gap,610,45,1,16,0,67098,0.1123288,0,0
45871,CA,No Gap,559,17,1,12,0,10585,0.3753425,2100,1
45872,VA,Large Gap,508,56,1,8,0,49051,0.1452055,0,0
45873,WV,No Gap,470,33,1,12,0,71764,1,0,0
45874,TX,Large Gap,567,24,1,4,0,92374,1,0,0
45875,NY,Small Gap,628,70,3,6,0,76613,0.7506849,0,0
45876,CA,Large Gap,534,39,3,1,0,53642,0.3753425,0,0
45877,TX,Small Gap,456,24,2,2,0,64465,0.509589,0,0
45878,TX,No Gap,596,62,1,3,1,51248,1,0,0
45879,CA,No Gap,582,55,1,9,1,87236,0.6958904,0,0
45880,CA,Large Gap,831,39,3,3,1,79729,1,0,0
45881,TX,Large Gap,726,45,2,15,0,70170,0.9424658,0,0
45882,TX,Large Gap,762,47,2,12,0,70170,1,3700,1
45883,CA,No Gap,473,35,2,12,0,81840,0.5479452,0,0
45884,NY,Small Gap,580,38,1,2,2,77589,0.1863014,0,0
45885,CA,Large Gap,780,31,1,5,0,53183,0.0328767,0,0
45886,FL,No Gap,536,16,1,11,0,57498,0.169863,0,0
45887,FL,Small Gap,784,24,1,9,1,91960,1,0,0
45888,VA,Large Gap,613,28,2,11,0,91640,0.4712329,0,0
45889,CA,Large Gap,785,37,1,9,0,62800,1,0,0
45890,CA,No Gap,597,66,1,5,0,55606,0.2082192,0,0
45891,CA,Large Gap,634,50,1,9,0,89847,0.8054795,0,0
45892,WV,Large Gap,713,60,1,5,0,99214,0.1315068,0,0
45893,CA,Large Gap,795,27,1,8,0,90457,0.2082192,0,0
45894,NY,No Gap,698,25,1,15,1,54522,0.1260274,0,0
45895,CA,Large Gap,565,40,1,7,0,10819,0.1260274,0,0
45896,CA,No Gap,633,33,2,19,0,91124,0.5479452,27900,1
45897,CA,No Gap,619,35,2,9,0,91124,0.5479452,0,0
45898,NY,Large Gap,593,53,1,3,1,80073,0.1260274,0,0
45899,TX,Large Gap,490,49,3,7,2,61594,0.7232877,0,0
45900,CA,No Gap,814,44,1,19,0,53501,0.6082192,0,0
45901,CA,No Gap,786,35,2,2,0,81757,1,0,0
45902,CA,Small Gap,471,35,1,11,1,73667,1,0,0
45903,CA,Small Gap,577,57,1,21,0,60755,1,0,0
45904,VA,Large Gap,799,55,1,26,0,70032,1,0,0
45905,FL,No Gap,633,15,1,19,1,93352,0.1287671,0,0
45906,CA,Large Gap,414,48,2,5,0,95190,1,0,0
45907,VA,Large Gap,480,37,2,10,0,91337,0.2273973,0,0
45908,VA,Large Gap,629,36,1,16,1,90798,0.1260274,0,0
45909,VA,Large Gap,546,55,1,5,1,69209,0.5479452,5600,1
45910,VA,Large Gap,522,23,1,6,0,85639,1,0,0
45911,CA,Small Gap,536,51,3,6,1,92092,1,0,0
45912,CA,Small Gap,522,55,3,10,0,92092,1,4400,1
45913,CA,No Gap,407,28,1,12,0,77507,1,0,0
45914,NY,No Gap,609,57,3,6,0,10396,0.969863,700,1
45915,NY,No Gap,538,55,3,7,0,10396,1,0,0
45916,NY,No Gap,595,50,1,1,0,74245,1,0,0
45917,CA,No Gap,558,63,2,2,0,68230,1,0,0
45918,TX,Large Gap,525,29,1,2,0,10401,0.0958904,0,0
45919,TX,Large Gap,697,24,1,6,0,63651,0.1260274,0,0
45920,VA,Large Gap,597,46,2,2,0,88114,1,0,0
45921,FL,No Gap,423,51,1,12,0,85437,0.2082192,0,0
45922,CA,Large Gap,456,43,1,5,1,70170,1,0,0
45923,VA,No Gap,504,17,1,1,1,50302,1,0,0
45924,VA,Large Gap,499,26,1,15,0,79144,0.4219178,0,0
45925,CA,Large Gap,472,47,1,13,0,53271,0.3753425,0,0
45926,NY,No Gap,382,50,1,22,0,10110,0.1260274,0,0
45927,CA,No Gap,554,59,1,3,0,90798,0.509589,0,0
45928,CA,Large Gap,534,43,1,6,0,95934,0.3753425,0,0
45929,CA,No Gap,463,50,2,2,0,63144,1,0,0
45930,CA,No Gap,620,31,1,11,0,97921,1,0,0
45931,TX,Large Gap,668,67,1,10,0,77869,0.1287671,0,0
45932,CA,No Gap,373,43,4,4,2,96457,1,0,0
45933,TX,No Gap,569,26,1,1,0,92415,0.0082192,0,0
45934,CA,No Gap,534,36,1,9,0,46958,0.4273973,0,0
45935,VA,Large Gap,665,25,1,8,1,10094,0.4712329,0,1
45936,NY,No Gap,562,32,1,13,0,93421,0.2136986,0,0
45937,CA,No Gap,663,42,2,0,1,60192,1,0,0
45938,CA,No Gap,609,42,1,9,0,89143,0.3369863,0,0
45939,TX,Large Gap,544,38,2,13,0,49264,0.1260274,0,0
45940,TX,Large Gap,474,38,2,4,0,49264,0.1260274,6200,1
45941,FL,No Gap,538,22,2,9,1,61016,1,0,0
45942,TX,No Gap,675,23,1,6,0,95818,1,0,0
45943,WV,Large Gap,705,52,1,14,2,80913,0.0027397,0,0
45944,TX,No Gap,616,26,2,1,0,63408,1,0,0
45945,VA,Large Gap,634,59,1,7,0,96363,0.8876712,0,0
45946,TX,No Gap,516,30,1,4,1,75416,0.7369863,0,0
45947,WV,No Gap,436,43,1,20,0,10241,NA,0,0
45948,WV,No Gap,588,46,2,2,0,77869,1,0,0
45949,TX,Large Gap,531,40,1,5,1,94667,0.2465753,0,0
45950,CA,No Gap,460,50,2,3,0,10585,0.1260274,0,0
45951,CA,No Gap,404,54,2,20,0,74106,1,0,0
45952,NY,Large Gap,664,68,3,4,0,74245,1,0,0
45953,WV,No Gap,463,23,1,4,0,10110,1,0,0
45954,WV,Large Gap,539,27,2,4,2,76456,1,0,0
45955,VA,Large Gap,592,31,2,5,3,58921,0.509589,0,0
45956,CA,No Gap,560,39,1,7,1,84930,1,0,0
45957,FL,Small Gap,479,39,1,8,0,92246,0.2931507,0,0
45958,WV,No Gap,558,69,2,18,0,77614,0.6273973,0,0
45959,TX,Large Gap,670,23,1,6,0,99315,1,0,0
45960,TX,No Gap,746,61,2,5,0,96079,0.890411,0,0
45961,CA,Large Gap,526,60,2,0,1,48691,0.1260274,0,0
45962,CA,No Gap,743,48,1,5,1,93065,NA,0,0
45963,CA,Large Gap,686,27,2,3,0,56518,1,0,0
45964,VA,Large Gap,718,53,1,8,0,10154,0.2219178,0,0
45965,VA,Large Gap,552,63,2,7,0,97959,0.1424658,0,0
45966,CA,No Gap,493,56,3,7,0,49061,0.2657534,0,0
45967,FL,No Gap,710,21,1,1,3,90087,1,0,0
45968,CA,Small Gap,794,21,1,10,0,79105,1,0,0
45969,CA,No Gap,656,20,1,2,0,61428,1,0,0
45970,CA,Large Gap,626,41,1,3,0,80304,0.0575342,0,0
45971,TX,No Gap,559,36,1,16,0,67296,0.3863014,0,0
45972,WV,Small Gap,519,41,2,8,2,74106,0.6273973,0,0
45973,CA,No Gap,NA,35,1,2,3,49751,0.2958904,33100,1
45974,NY,Small Gap,682,28,1,7,1,75412,0.430137,0,0
45975,VA,Large Gap,574,42,1,4,0,58258,0.1260274,0,0
45976,TX,No Gap,580,71,2,5,0,60326,0.2465753,0,0
45977,WV,Large Gap,627,33,1,14,0,84930,0.1260274,0,0
45978,VA,Large Gap,684,27,1,3,0,49061,0.5863014,0,0
45979,VA,Large Gap,957,34,1,3,0,83073,0.2219178,0,0
45980,CA,No Gap,570,64,2,4,3,61016,1,0,0
45981,WV,Small Gap,589,22,2,16,0,60207,0.1424658,0,0
45982,CA,No Gap,681,39,1,5,0,65451,1,0,0
45983,CA,Large Gap,802,27,1,3,0,55426,0.3534247,0,0
45984,CA,No Gap,NA,23,1,16,2,99315,1,0,0
45985,CA,Large Gap,767,29,1,17,0,80121,0.0410959,0,0
45986,VA,Large Gap,648,39,2,14,0,88995,NA,0,0
45987,NY,No Gap,489,56,2,6,4,10640,1,0,0
45988,VA,No Gap,716,29,1,8,0,94928,0.1260274,0,0
45989,FL,No Gap,438,40,1,8,0,82172,0.1260274,0,0
45990,VA,Large Gap,764,70,1,18,0,53483,1,0,0
45991,TX,No Gap,676,20,2,3,0,88202,1,0,0
45992,TX,No Gap,576,23,2,0,0,88202,1,800,1
45993,TX,Small Gap,631,34,1,3,0,83921,0.1260274,0,0
45994,TX,Large Gap,788,45,1,11,0,53183,0.1068493,0,0
45995,NY,No Gap,798,19,1,9,0,98973,1,0,0
45996,VA,Large Gap,651,37,2,15,0,70393,0.339726,0,0
45997,TX,No Gap,457,34,1,8,0,68421,0.9972603,0,0
45998,CA,Small Gap,414,37,1,18,0,52571,0.0493151,0,0
45999,CA,No Gap,400,54,1,1,0,91962,1,0,0
46000,CA,No Gap,642,38,1,1,0,86160,0.1041096,0,0
46001,WV,No Gap,559,54,1,9,0,91779,0.1616438,0,0
46002,TX,Small Gap,546,54,1,13,0,65288,0.4931507,0,0
46003,VA,Large Gap,618,58,2,7,0,10487,0.3972603,0,0
46004,CA,Large Gap,644,21,1,7,0,59414,0.2575342,0,0
46005,CA,No Gap,610,48,1,9,0,10457,1,0,0
46006,CA,No Gap,513,17,1,17,0,75186,1,0,0
46007,CA,Large Gap,841,16,1,19,0,71071,0.2630137,0,0
46008,CA,No Gap,390,42,3,4,0,54075,1,0,0
46009,VA,Large Gap,458,33,2,8,1,85639,0.0657534,0,0
46010,CA,Large Gap,513,41,2,11,0,74106,0.4684932,0,0
46011,VA,Large Gap,626,27,1,4,0,93808,1,0,0
46012,CA,No Gap,637,18,1,15,0,60819,0.090411,0,0
46013,NY,Small Gap,747,38,2,5,0,61016,0.109589,0,0
46014,CA,Large Gap,586,50,1,9,0,73383,0.6684932,0,0
46015,NY,No Gap,654,51,1,9,0,63012,1,0,0
46016,NY,Large Gap,680,23,1,6,0,70903,NA,0,0
46017,VA,Large Gap,475,47,3,4,0,10392,0.2958904,0,0
46018,CA,No Gap,684,35,1,21,0,10321,0.8054795,0,0
46019,NY,No Gap,459,44,2,2,1,76324,1,0,0
46020,TX,Large Gap,555,24,1,8,0,93579,0.169863,0,0
46021,VA,Large Gap,717,37,1,15,2,95674,0.2082192,0,0
46022,VA,Large Gap,626,26,1,9,0,47647,0.4027397,0,0
46023,TX,No Gap,517,41,2,3,1,66700,0.2986301,0,0
46024,CA,No Gap,786,22,1,22,0,81840,0.2027397,0,0
46025,CA,No Gap,614,24,2,22,1,79476,1,0,0
46026,CA,No Gap,829,30,2,5,1,79476,1,0,1
46027,CA,No Gap,616,57,1,2,0,49863,1,0,0
46028,WV,No Gap,708,48,2,2,1,65109,0.3753425,0,0
46029,CA,Large Gap,621,44,1,5,0,97812,0.5452055,0,0
46030,TX,No Gap,520,41,1,11,1,57113,1,0,0
46031,VA,Large Gap,631,40,1,9,0,91960,0.0794521,0,0
46032,VA,Large Gap,536,54,1,13,0,50329,1,0,0
46033,WV,Small Gap,583,48,2,5,0,10187,0.5452055,0,0
46034,TX,Large Gap,404,35,2,4,1,61161,0.1041096,0,0
46035,CA,Large Gap,383,32,2,15,0,60316,0.1260274,0,0
46036,CA,Large Gap,554,30,1,4,0,85067,0.1452055,0,0
46037,CA,Large Gap,707,34,1,8,0,10186,1,0,0
46038,NY,No Gap,606,51,1,26,0,91237,1,0,0
46039,CA,No Gap,575,27,1,18,1,56981,0.0767123,0,0
46040,CA,No Gap,589,34,2,12,0,89963,1,0,0
46041,CA,No Gap,539,48,1,14,1,91708,0.2493151,0,0
46042,CA,No Gap,544,39,1,4,0,85165,0.2219178,0,0
46043,TX,Large Gap,612,25,1,4,1,85853,0.8027397,0,0
46044,CA,Large Gap,414,57,2,10,0,55403,0.5452055,0,0
46045,FL,No Gap,673,31,1,1,0,84203,0.2958904,0,0
46046,CA,Small Gap,409,42,2,4,0,84754,0.1424658,0,0
46047,VA,Large Gap,967,24,1,2,1,92374,0.2958904,1000,1
46048,CA,Small Gap,676,44,2,6,0,93579,1,0,0
46049,WV,Large Gap,495,37,1,12,0,95604,0.6986301,0,0
46050,TX,Large Gap,507,62,2,17,0,10396,1,0,0
46051,WV,No Gap,844,29,1,2,0,85874,0.2219178,0,0
46052,NY,Small Gap,659,70,2,0,4,74222,1,800,1
46053,NY,Small Gap,449,70,2,6,3,74222,1,0,0
46054,VA,Large Gap,642,31,2,13,0,10540,1,0,1
46055,VA,Large Gap,500,27,2,3,0,10540,0.2493151,0,0
46056,VA,Large Gap,870,28,1,17,2,54883,1,0,0
46057,CA,No Gap,506,35,1,10,0,10108,1,0,0
46058,VA,Large Gap,713,28,1,6,0,88114,0.2273973,0,0
46059,FL,No Gap,792,43,2,4,0,61090,1,0,0
46060,WV,No Gap,622,33,2,8,1,71309,0.9178082,0,0
46061,CA,No Gap,623,22,1,3,0,99816,1,0,0
46062,NY,No Gap,720,53,2,2,0,45520,0.4164384,0,0
46063,CA,Large Gap,570,69,1,12,0,79144,0.339726,0,0
46064,TX,Small Gap,590,46,4,4,0,63124,1,0,0
46065,CA,Large Gap,708,25,1,21,0,95719,0.1643836,0,0
46066,CA,Small Gap,522,34,2,20,2,99228,0.1205479,0,0
46067,WV,Large Gap,619,25,1,11,0,10790,0.3753425,0,0
46068,CA,No Gap,734,47,2,1,5,63034,0.2958904,0,0
46069,NY,No Gap,375,36,3,1,0,56183,1,0,0
46070,TX,No Gap,688,47,1,8,2,10225,0.9123288,0,0
